COUNTRY_AREA_TERRITORY,ISO2,WHOREGION,ISO_YEAR,ISO_WEEK,ISOYW,INF_A,INF_B,INF_ALL,INF_NEGATIVE,PositivityRate,SEASON,Urbanisation
Malaysia,MY,WPR,2007,9,2007-09,0,1,1,0,0.0,Winter,68.36
Malaysia,MY,WPR,2007,10,2007-10,0,2,2,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,11,2007-11,0,1,1,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,12,2007-12,0,1,1,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,13,2007-13,0,0,0,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,14,2007-14,10,1,11,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,15,2007-15,1,0,1,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,16,2007-16,0,0,0,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,17,2007-17,0,0,0,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,18,2007-18,0,0,0,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,19,2007-19,14,10,24,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,20,2007-20,1,0,1,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,21,2007-21,5,1,6,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,22,2007-22,2,0,2,0,0.0,Spring,68.36
Malaysia,MY,WPR,2007,23,2007-23,2,0,2,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,24,2007-24,2,0,2,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,25,2007-25,26,2,28,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,26,2007-26,4,1,5,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,27,2007-27,5,2,7,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,28,2007-28,1,2,3,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,29,2007-29,8,3,11,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,30,2007-30,26,16,42,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,31,2007-31,2,1,3,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,32,2007-32,6,2,8,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,33,2007-33,10,3,13,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,34,2007-34,1,0,1,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,35,2007-35,6,3,9,0,0.0,Summer,68.36
Malaysia,MY,WPR,2007,36,2007-36,3,1,4,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,37,2007-37,0,1,1,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,38,2007-38,2,0,2,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,39,2007-39,2,2,4,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,40,2007-40,0,1,1,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,41,2007-41,0,1,1,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,42,2007-42,0,2,2,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,43,2007-43,2,1,3,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,44,2007-44,1,0,1,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,45,2007-45,1,2,3,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,46,2007-46,1,2,3,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,47,2007-47,1,4,5,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,48,2007-48,0,2,2,0,0.0,Autumn,68.36
Malaysia,MY,WPR,2007,49,2007-49,0,2,2,0,0.0,Winter,68.36
Malaysia,MY,WPR,2007,50,2007-50,3,1,4,0,0.0,Winter,68.36
Malaysia,MY,WPR,2007,51,2007-51,4,0,4,0,0.0,Winter,68.36
Malaysia,MY,WPR,2007,52,2007-52,3,2,5,0,0.0,Winter,68.36
Malaysia,MY,WPR,2008,1,2008-01,1,3,4,0,0.0,Winter,69.225
Malaysia,MY,WPR,2008,2,2008-02,1,0,1,0,0.0,Winter,69.225
Malaysia,MY,WPR,2008,3,2008-03,3,0,3,0,0.0,Winter,69.225
Malaysia,MY,WPR,2008,4,2008-04,8,2,10,0,0.0,Winter,69.225
Malaysia,MY,WPR,2008,5,2008-05,4,3,7,0,0.0,Winter,69.225
Malaysia,MY,WPR,2008,6,2008-06,6,4,10,0,0.0,Winter,69.225
Malaysia,MY,WPR,2008,7,2008-07,41,2,43,0,0.0,Winter,69.225
Malaysia,MY,WPR,2008,8,2008-08,5,2,7,0,0.0,Winter,69.225
Malaysia,MY,WPR,2008,9,2008-09,1,3,4,0,0.0,Winter,69.225
Malaysia,MY,WPR,2008,10,2008-10,3,2,5,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,11,2008-11,0,4,4,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,12,2008-12,0,0,0,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,13,2008-13,2,1,3,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,14,2008-14,2,2,4,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,15,2008-15,0,0,0,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,16,2008-16,10,1,11,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,17,2008-17,0,0,0,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,18,2008-18,0,0,0,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,19,2008-19,0,0,0,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,20,2008-20,7,1,8,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,21,2008-21,0,0,0,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,22,2008-22,0,0,0,0,0.0,Spring,69.225
Malaysia,MY,WPR,2008,23,2008-23,32,0,32,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,24,2008-24,0,0,0,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,25,2008-25,10,0,10,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,26,2008-26,5,0,5,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,27,2008-27,3,0,3,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,28,2008-28,2,1,3,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,29,2008-29,10,1,11,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,30,2008-30,2,1,3,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,31,2008-31,1,0,1,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,32,2008-32,7,3,10,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,33,2008-33,0,0,0,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,34,2008-34,0,0,0,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,35,2008-35,0,0,0,0,0.0,Summer,69.225
Malaysia,MY,WPR,2008,36,2008-36,0,0,0,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,37,2008-37,0,0,0,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,38,2008-38,7,0,7,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,39,2008-39,0,2,2,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,40,2008-40,0,0,0,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,41,2008-41,0,0,0,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,42,2008-42,0,0,0,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,43,2008-43,0,0,0,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,44,2008-44,0,0,0,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,45,2008-45,0,0,0,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,46,2008-46,0,0,0,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,47,2008-47,1,0,1,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,48,2008-48,0,0,0,0,0.0,Autumn,69.225
Malaysia,MY,WPR,2008,49,2008-49,0,0,0,0,0.0,Winter,69.225
Malaysia,MY,WPR,2008,50,2008-50,0,0,0,0,0.0,Winter,69.225
Malaysia,MY,WPR,2008,51,2008-51,1,1,2,0,0.0,Winter,69.225
Malaysia,MY,WPR,2008,52,2008-52,0,0,0,0,0.0,Winter,69.225
Malaysia,MY,WPR,2009,1,2009-01,1,0,1,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,2,2009-02,3,0,3,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,3,2009-03,0,1,1,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,4,2009-04,0,0,0,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,5,2009-05,2,1,3,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,6,2009-06,1,0,1,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,7,2009-07,0,1,1,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,8,2009-08,2,0,2,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,9,2009-09,0,0,0,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,10,2009-10,0,0,0,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,11,2009-11,0,0,0,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,12,2009-12,2,1,3,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,13,2009-13,0,0,0,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,14,2009-14,10,1,11,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,15,2009-15,25,5,30,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,16,2009-16,8,1,9,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,17,2009-17,14,2,16,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,18,2009-18,6,8,14,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,19,2009-19,3,14,17,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,20,2009-20,2,1,3,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,21,2009-21,22,3,25,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,22,2009-22,5,6,11,0,0.0,Spring,70.075
Malaysia,MY,WPR,2009,23,2009-23,12,0,12,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,24,2009-24,0,0,0,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,25,2009-25,23,3,26,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,26,2009-26,0,0,0,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,27,2009-27,3,0,3,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,28,2009-28,7,0,7,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,29,2009-29,10,0,10,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,30,2009-30,22,2,24,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,31,2009-31,38,0,38,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,32,2009-32,109,0,109,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,33,2009-33,83,1,84,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,34,2009-34,94,0,94,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,35,2009-35,40,0,40,0,0.0,Summer,70.075
Malaysia,MY,WPR,2009,36,2009-36,26,0,26,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,37,2009-37,13,0,13,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,38,2009-38,16,0,16,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,39,2009-39,12,0,12,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,40,2009-40,14,0,14,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,41,2009-41,2,0,2,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,42,2009-42,14,1,15,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,43,2009-43,22,4,26,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,44,2009-44,9,0,9,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,45,2009-45,11,0,11,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,46,2009-46,8,0,8,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,47,2009-47,0,0,0,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,48,2009-48,6,0,6,0,0.0,Autumn,70.075
Malaysia,MY,WPR,2009,49,2009-49,3,0,3,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,50,2009-50,13,0,13,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,51,2009-51,23,1,24,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,52,2009-52,0,0,0,0,0.0,Winter,70.075
Malaysia,MY,WPR,2009,53,2009-53,12,0,12,0,0.0,Winter,70.075
Malaysia,MY,WPR,2010,1,2010-01,2,0,2,0,0.0,Winter,70.912
Malaysia,MY,WPR,2010,2,2010-02,6,0,6,0,0.0,Winter,70.912
Malaysia,MY,WPR,2010,3,2010-03,4,0,4,0,0.0,Winter,70.912
Malaysia,MY,WPR,2010,4,2010-04,0,0,0,0,0.0,Winter,70.912
Malaysia,MY,WPR,2010,5,2010-05,6,0,6,0,0.0,Winter,70.912
Malaysia,MY,WPR,2010,6,2010-06,2,0,2,0,0.0,Winter,70.912
Malaysia,MY,WPR,2010,7,2010-07,2,0,2,0,0.0,Winter,70.912
Malaysia,MY,WPR,2010,8,2010-08,3,0,3,0,0.0,Winter,70.912
Malaysia,MY,WPR,2010,9,2010-09,3,0,3,0,0.0,Winter,70.912
Malaysia,MY,WPR,2010,10,2010-10,4,0,4,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,11,2010-11,2,0,2,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,12,2010-12,6,0,6,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,13,2010-13,14,1,15,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,14,2010-14,21,1,22,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,15,2010-15,30,0,30,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,16,2010-16,17,0,17,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,17,2010-17,9,1,10,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,18,2010-18,10,0,10,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,19,2010-19,9,1,10,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,20,2010-20,13,0,13,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,21,2010-21,11,0,11,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,22,2010-22,5,0,5,0,0.0,Spring,70.912
Malaysia,MY,WPR,2010,23,2010-23,2,0,2,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,24,2010-24,1,0,1,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,25,2010-25,1,0,1,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,26,2010-26,5,0,5,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,27,2010-27,4,0,4,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,28,2010-28,5,0,5,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,29,2010-29,2,1,3,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,30,2010-30,5,0,5,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,31,2010-31,3,1,4,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,32,2010-32,6,1,7,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,33,2010-33,4,0,4,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,34,2010-34,3,3,6,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,35,2010-35,4,7,11,0,0.0,Summer,70.912
Malaysia,MY,WPR,2010,36,2010-36,0,0,0,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,37,2010-37,1,3,4,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,38,2010-38,3,3,6,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,39,2010-39,1,4,5,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,40,2010-40,0,1,1,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,41,2010-41,4,2,6,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,42,2010-42,0,2,2,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,43,2010-43,0,1,1,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,44,2010-44,1,1,2,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,45,2010-45,1,0,1,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,46,2010-46,1,1,2,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,47,2010-47,3,0,3,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,48,2010-48,3,0,3,0,0.0,Autumn,70.912
Malaysia,MY,WPR,2010,49,2010-49,2,0,2,0,0.0,Winter,70.912
Malaysia,MY,WPR,2010,50,2010-50,30,0,30,0,0.0,Winter,70.912
Malaysia,MY,WPR,2010,51,2010-51,14,0,14,0,0.0,Winter,70.912
Malaysia,MY,WPR,2010,52,2010-52,6,0,6,0,0.0,Winter,70.912
Malaysia,MY,WPR,2011,1,2011-01,7,0,7,0,0.0,Winter,71.609
Malaysia,MY,WPR,2011,2,2011-02,6,0,6,0,0.0,Winter,71.609
Malaysia,MY,WPR,2011,3,2011-03,6,0,6,0,0.0,Winter,71.609
Malaysia,MY,WPR,2011,4,2011-04,5,1,6,0,0.0,Winter,71.609
Malaysia,MY,WPR,2011,5,2011-05,4,0,4,0,0.0,Winter,71.609
Malaysia,MY,WPR,2011,6,2011-06,1,0,1,0,0.0,Winter,71.609
Malaysia,MY,WPR,2011,7,2011-07,1,0,1,0,0.0,Winter,71.609
Malaysia,MY,WPR,2011,8,2011-08,4,0,4,0,0.0,Winter,71.609
Malaysia,MY,WPR,2011,9,2011-09,1,0,1,0,0.0,Winter,71.609
Malaysia,MY,WPR,2011,10,2011-10,0,0,0,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,11,2011-11,3,0,3,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,12,2011-12,3,0,3,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,13,2011-13,2,0,2,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,14,2011-14,0,0,0,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,15,2011-15,0,0,0,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,16,2011-16,2,0,2,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,17,2011-17,0,0,0,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,18,2011-18,1,0,1,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,19,2011-19,0,1,1,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,20,2011-20,1,0,1,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,21,2011-21,2,0,2,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,22,2011-22,2,0,2,0,0.0,Spring,71.609
Malaysia,MY,WPR,2011,23,2011-23,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,24,2011-24,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,25,2011-25,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,26,2011-26,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,27,2011-27,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,28,2011-28,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,29,2011-29,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,30,2011-30,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,31,2011-31,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,32,2011-32,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,33,2011-33,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,34,2011-34,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,35,2011-35,0,0,0,0,0.0,Summer,71.609
Malaysia,MY,WPR,2011,36,2011-36,0,0,0,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,37,2011-37,0,0,0,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,38,2011-38,0,0,0,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,39,2011-39,0,0,0,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,40,2011-40,0,0,0,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,41,2011-41,0,1,1,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,42,2011-42,0,0,0,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,43,2011-43,0,1,1,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,44,2011-44,4,0,4,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,45,2011-45,2,0,2,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,46,2011-46,0,0,0,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,47,2011-47,0,0,0,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,48,2011-48,0,0,0,0,0.0,Autumn,71.609
Malaysia,MY,WPR,2011,49,2011-49,0,1,1,0,0.0,Winter,71.609
Malaysia,MY,WPR,2011,50,2011-50,1,0,1,0,0.0,Winter,71.609
Malaysia,MY,WPR,2011,51,2011-51,0,0,0,0,0.0,Winter,71.609
Malaysia,MY,WPR,2011,52,2011-52,0,1,1,0,0.0,Winter,71.609
Malaysia,MY,WPR,2012,1,2012-01,0,0,0,0,0.0,Winter,72.275
Malaysia,MY,WPR,2012,2,2012-02,0,0,0,0,0.0,Winter,72.275
Malaysia,MY,WPR,2012,3,2012-03,0,0,0,0,0.0,Winter,72.275
Malaysia,MY,WPR,2012,4,2012-04,0,0,0,0,0.0,Winter,72.275
Malaysia,MY,WPR,2012,5,2012-05,0,1,1,0,0.0,Winter,72.275
Malaysia,MY,WPR,2012,6,2012-06,0,1,1,0,0.0,Winter,72.275
Malaysia,MY,WPR,2012,7,2012-07,0,0,0,0,0.0,Winter,72.275
Malaysia,MY,WPR,2012,8,2012-08,0,0,0,0,0.0,Winter,72.275
Malaysia,MY,WPR,2012,9,2012-09,0,0,0,0,0.0,Winter,72.275
Malaysia,MY,WPR,2012,10,2012-10,0,0,0,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,11,2012-11,1,0,1,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,12,2012-12,0,0,0,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,13,2012-13,0,0,0,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,14,2012-14,1,1,2,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,15,2012-15,0,2,2,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,16,2012-16,0,2,2,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,17,2012-17,1,0,1,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,18,2012-18,0,0,0,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,19,2012-19,0,0,0,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,20,2012-20,0,0,0,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,21,2012-21,0,0,0,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,22,2012-22,0,0,0,0,0.0,Spring,72.275
Malaysia,MY,WPR,2012,23,2012-23,1,0,1,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,24,2012-24,0,0,0,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,25,2012-25,0,0,0,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,26,2012-26,0,0,0,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,27,2012-27,1,0,1,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,28,2012-28,1,0,1,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,29,2012-29,0,0,0,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,30,2012-30,1,0,1,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,31,2012-31,0,0,0,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,32,2012-32,2,0,2,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,33,2012-33,0,0,0,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,34,2012-34,0,0,0,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,35,2012-35,1,0,1,0,0.0,Summer,72.275
Malaysia,MY,WPR,2012,36,2012-36,6,0,6,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,37,2012-37,2,0,2,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,38,2012-38,0,0,0,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,39,2012-39,0,0,0,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,40,2012-40,1,0,1,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,41,2012-41,0,0,0,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,42,2012-42,1,0,1,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,43,2012-43,0,0,0,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,44,2012-44,2,0,2,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,45,2012-45,3,0,3,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,46,2012-46,0,0,0,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,47,2012-47,0,0,0,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,48,2012-48,2,0,2,0,0.0,Autumn,72.275
Malaysia,MY,WPR,2012,49,2012-49,1,0,1,0,0.0,Winter,72.275
Malaysia,MY,WPR,2012,50,2012-50,1,0,1,0,0.0,Winter,72.275
Malaysia,MY,WPR,2012,51,2012-51,2,0,2,0,0.0,Winter,72.275
Malaysia,MY,WPR,2012,52,2012-52,1,0,1,0,0.0,Winter,72.275
Malaysia,MY,WPR,2013,1,2013-01,1,0,1,0,0.0,Winter,72.93
Malaysia,MY,WPR,2013,2,2013-02,2,0,2,0,0.0,Winter,72.93
Malaysia,MY,WPR,2013,3,2013-03,1,0,1,0,0.0,Winter,72.93
Malaysia,MY,WPR,2013,4,2013-04,1,0,1,0,0.0,Winter,72.93
Malaysia,MY,WPR,2013,5,2013-05,0,0,0,0,0.0,Winter,72.93
Malaysia,MY,WPR,2013,6,2013-06,1,0,1,0,0.0,Winter,72.93
Malaysia,MY,WPR,2013,7,2013-07,0,0,0,0,0.0,Winter,72.93
Malaysia,MY,WPR,2013,8,2013-08,0,0,0,0,0.0,Winter,72.93
Malaysia,MY,WPR,2013,9,2013-09,1,1,2,0,0.0,Winter,72.93
Malaysia,MY,WPR,2013,10,2013-10,0,0,0,0,0.0,Spring,72.93
Malaysia,MY,WPR,2013,11,2013-11,0,0,0,0,0.0,Spring,72.93
Malaysia,MY,WPR,2013,12,2013-12,0,0,0,0,0.0,Spring,72.93
Malaysia,MY,WPR,2013,13,2013-13,0,1,1,0,0.0,Spring,72.93
Malaysia,MY,WPR,2013,14,2013-14,0,3,3,0,0.0,Spring,72.93
Malaysia,MY,WPR,2013,15,2013-15,1,1,2,0,0.0,Spring,72.93
Malaysia,MY,WPR,2013,16,2013-16,0,0,0,0,0.0,Spring,72.93
